timesteps,ep_return,ep_length
808,-4.961785793304443,101
808,-4.961785793304443,101
808,-4.516968727111816,101
808,-4.516968727111816,101
808,-4.217288017272949,101
808,-4.217288017272949,101
808,-4.0118408203125,101
808,-4.0118408203125,101
1616,-4.737802028656006,101
1616,-4.737802028656006,101
1616,-5.088780403137207,101
1616,-5.088780403137207,101
1616,-5.4680376052856445,101
1616,-5.4680376052856445,101
1616,-4.811734676361084,101
1616,-4.811734676361084,101
2424,-4.8909783363342285,101
2424,-4.8909783363342285,101
2424,-4.706324577331543,101
2424,-4.706324577331543,101
2424,-4.2944841384887695,101
2424,-4.2944841384887695,101
2424,-5.038332462310791,101
2424,-5.038332462310791,101
3232,-4.788850784301758,101
3232,-4.788850784301758,101
3232,-4.008531093597412,101
3232,-4.008531093597412,101
3232,-4.33098840713501,101
3232,-4.33098840713501,101
3232,-4.063712120056152,101
3232,-4.063712120056152,101
4040,-4.629068374633789,101
4040,-4.629068374633789,101
4040,-4.8919477462768555,101
4040,-4.8919477462768555,101
4040,-4.997122287750244,101
4040,-4.997122287750244,101
4040,-4.330400466918945,101
4040,-4.330400466918945,101
4848,-5.716641426086426,101
4848,-5.716641426086426,101
4848,-4.569180488586426,101
4848,-4.569180488586426,101
4848,-5.441872596740723,101
4848,-5.441872596740723,101
4848,-5.259202480316162,101
4848,-5.259202480316162,101
5656,-5.078872203826904,101
5656,-5.078872203826904,101
5656,-4.490283012390137,101
5656,-4.490283012390137,101
5656,-5.017696857452393,101
5656,-5.017696857452393,101
5656,-5.159860610961914,101
5656,-5.159860610961914,101
6464,-5.303598880767822,101
6464,-5.303598880767822,101
6464,-4.673460483551025,101
6464,-4.673460483551025,101
6464,-4.834537982940674,101
6464,-4.834537982940674,101
6464,-5.318928241729736,101
6464,-5.318928241729736,101
7272,-4.68564510345459,101
7272,-4.68564510345459,101
7272,-5.342408657073975,101
7272,-5.342408657073975,101
7272,-4.659017086029053,101
7272,-4.659017086029053,101
7272,-4.521352767944336,101
7272,-4.521352767944336,101
8080,-4.707973957061768,101
8080,-4.707973957061768,101
8080,-4.922030448913574,101
8080,-4.922030448913574,101
8080,-4.839175701141357,101
8080,-4.839175701141357,101
8080,-5.294783592224121,101
8080,-5.294783592224121,101
8888,-4.519780158996582,101
8888,-4.519780158996582,101
8888,-5.033510684967041,101
8888,-5.033510684967041,101
8888,-4.349220275878906,101
8888,-4.349220275878906,101
8888,-4.583058834075928,101
8888,-4.583058834075928,101
9696,-5.048401832580566,101
9696,-5.048401832580566,101
9696,-5.014720916748047,101
9696,-5.014720916748047,101
9696,-5.263940811157227,101
9696,-5.263940811157227,101
9696,-5.479091167449951,101
9696,-5.479091167449951,101
10504,-4.423831462860107,101
10504,-4.423831462860107,101
10504,-5.0363874435424805,101
10504,-5.0363874435424805,101
10504,-4.219737529754639,101
10504,-4.219737529754639,101
10504,-5.656736850738525,101
10504,-5.656736850738525,101
11312,-4.842875957489014,101
11312,-4.842875957489014,101
11312,-4.639153480529785,101
11312,-4.639153480529785,101
11312,-4.580252647399902,101
11312,-4.580252647399902,101
11312,-5.194074630737305,101
11312,-5.194074630737305,101
12120,-5.220680236816406,101
12120,-5.220680236816406,101
12120,-4.394789695739746,101
12120,-4.394789695739746,101
12120,-5.221147060394287,101
12120,-5.221147060394287,101
12120,-4.214549541473389,101
12120,-4.214549541473389,101
12928,-4.763840198516846,101
12928,-4.763840198516846,101
12928,-5.2468085289001465,101
12928,-5.2468085289001465,101
12928,-5.263154983520508,101
12928,-5.263154983520508,101
12928,-4.622264385223389,101
12928,-4.622264385223389,101
13304,-0.5513783693313599,47
13304,-0.5513783693313599,47
13736,-4.295992374420166,101
13736,-4.295992374420166,101
13736,-4.181484222412109,101
