timesteps,ep_return,ep_length
240,-8.009204864501953,30
240,-8.009204864501953,30
280,-66.18704986572266,35
280,-66.18704986572266,35
304,-17.731082916259766,38
304,-17.731082916259766,38
336,-23.137714385986328,7
336,-23.137714385986328,7
376,-10.002456665039062,9
376,-10.002456665039062,9
384,-417.318359375,48
384,-417.318359375,48
448,-11.704916000366211,26
448,-11.704916000366211,26
536,-7.3458452224731445,20
536,-7.3458452224731445,20
536,-18.885103225708008,25
536,-18.885103225708008,25
552,-13.930047035217285,21
552,-13.930047035217285,21
568,-18.834091186523438,15
568,-18.834091186523438,15
584,-9.891777992248535,6
584,-9.891777992248535,6
704,-22.84320640563965,21
704,-22.84320640563965,21
720,-10.95400619506836,19
720,-10.95400619506836,19
728,-16.5089168548584,18
728,-16.5089168548584,18
832,-71.28150939941406,35
832,-71.28150939941406,35
888,-16.973417282104492,21
888,-16.973417282104492,21
920,-5.142407417297363,24
920,-5.142407417297363,24
1016,-13.465356826782227,16
1016,-13.465356826782227,16
1024,-14.255195617675781,24
1024,-14.255195617675781,24
1144,-5.444269180297852,16
1144,-5.444269180297852,16
1160,-269.08624267578125,57
1160,-269.08624267578125,57
1192,-25.914140701293945,6
1192,-25.914140701293945,6
1280,-231.7638397216797,45
1280,-231.7638397216797,45
1344,-89.21611022949219,19
1344,-89.21611022949219,19
1344,-9.204885482788086,23
1344,-9.204885482788086,23
1376,-23.883705139160156,4
1376,-23.883705139160156,4
1392,-17.754764556884766,14
1392,-17.754764556884766,14
1408,-13.873507499694824,8
1408,-13.873507499694824,8
1536,-21.580141067504883,16
1536,-21.580141067504883,16
1536,-94.745849609375,20
1536,-94.745849609375,20
1568,-331.58355712890625,68
1568,-331.58355712890625,68
1568,0.9074397683143616,4
1568,0.9074397683143616,4
1584,-26.686935424804688,24
1584,-26.686935424804688,24
1712,-116.75149536132812,22
1712,-116.75149536132812,22
1744,-21.0318660736084,22
1744,-21.0318660736084,22
1760,-25.64104461669922,24
1760,-25.64104461669922,24
1848,5.164515018463135,17
1848,5.164515018463135,17
1856,-17.02477264404297,14
1856,-17.02477264404297,14
1896,-18.64659881591797,17
1896,-18.64659881591797,17
1904,-63.95758056640625,40
1904,-63.95758056640625,40
1992,-16.531545639038086,17
1992,-16.531545639038086,17
2000,-6.995500087738037,13
2000,-6.995500087738037,13
2040,-27.806486129760742,24
2040,-27.806486129760742,24
2080,-9.646636962890625,22
2080,-9.646636962890625,22
2096,-30.003511428833008,13
2096,-30.003511428833008,13
2192,-5.017666339874268,24
2192,-5.017666339874268,24
2208,-17.783367156982422,21
2208,-17.783367156982422,21
2248,-20.737333297729492,19
2248,-20.737333297729492,19
2296,-45.77039337158203,27
2296,-45.77039337158203,27
2368,-7.882930755615234,15
2368,-7.882930755615234,15
2464,-22.911649703979492,21
2464,-22.911649703979492,21
2472,-7.805014610290527,35
2472,-7.805014610290527,35
2496,-17.504413604736328,36
2496,-17.504413604736328,36
2544,3.642853260040283,22
2544,3.642853260040283,22
2544,-19.959367752075195,6
2544,-19.959367752075195,6
2640,-7.327060222625732,21
2640,-7.327060222625732,21
2720,-21.47174072265625,22
2720,-21.47174072265625,22
2752,-65.69012451171875,26
2752,-65.69012451171875,26
2816,-23.650634765625,22
2816,-23.650634765625,22
2880,-14.580968856811523,16
2880,-14.580968856811523,16
2928,-33.6190185546875,14
2928,-33.6190185546875,14
2952,-391.48681640625,61
2952,-391.48681640625,61
3072,-22.28561782836914,18
3072,-22.28561782836914,18
3088,-254.42613220214844,46
3088,-254.42613220214844,46
3104,-31.414905548095703,19
3104,-31.414905548095703,19
3136,-16.88831901550293,8
3136,-16.88831901550293,8
3136,-21.69198989868164,32
3136,-21.69198989868164,32
3208,-17.243940353393555,15
3208,-17.243940353393555,15
3256,-26.10687828063965,6
3256,-26.10687828063965,6
3264,-27.63767433166504,20
3264,-27.63767433166504,20
3360,-13.118937492370605,13
3360,-13.118937492370605,13
3384,-25.414039611816406,31
3384,-25.414039611816406,31
3384,-38.91351318359375,31
3384,-38.91351318359375,31
3488,-13.915340423583984,16
3488,-13.915340423583984,16
3496,-15.361602783203125,29
3496,-15.361602783203125,29
3552,-11.193975448608398,21
3552,-11.193975448608398,21
3576,-7.889072418212891,24
3576,-7.889072418212891,24
