timesteps,ep_return,ep_length
776,-6.073426723480225,97
776,-6.073426723480225,97
808,-4.64723539352417,101
808,-4.64723539352417,101
808,-4.793064594268799,101
808,-4.793064594268799,101
808,-4.905555248260498,101
808,-4.905555248260498,101
920,-1.3330738544464111,14
920,-1.3330738544464111,14
1584,-5.748444557189941,101
1584,-5.748444557189941,101
1616,-5.044531345367432,101
1616,-5.044531345367432,101
1616,-5.128560543060303,101
1616,-5.128560543060303,101
1728,-5.1399359703063965,101
1728,-5.1399359703063965,101
2392,-4.443519592285156,101
2392,-4.443519592285156,101
2424,-4.674582481384277,101
2424,-4.674582481384277,101
2424,-4.944858074188232,101
2424,-4.944858074188232,101
2536,-5.1001386642456055,101
2536,-5.1001386642456055,101
2552,-0.9855588674545288,16
2552,-0.9855588674545288,16
2632,-1.4040944576263428,10
2632,-1.4040944576263428,10
3200,-4.603674411773682,101
3200,-4.603674411773682,101
3232,-4.718324661254883,101
3232,-4.718324661254883,101
3344,-5.009840488433838,101
3344,-5.009840488433838,101
3440,-4.8674726486206055,101
3440,-4.8674726486206055,101
4008,-4.656586647033691,101
4008,-4.656586647033691,101
4040,-5.870361328125,101
4040,-5.870361328125,101
4152,-5.372579097747803,101
4152,-5.372579097747803,101
4248,-5.030141830444336,101
4248,-5.030141830444336,101
4352,-1.565281629562378,13
4352,-1.565281629562378,13
4360,-3.485377788543701,44
4360,-3.485377788543701,44
4848,-5.43939208984375,101
4848,-5.43939208984375,101
4960,-4.751998424530029,101
4960,-4.751998424530029,101
5160,-4.970612525939941,101
5160,-4.970612525939941,101
5168,-5.2838134765625,101
5168,-5.2838134765625,101
5232,-1.299509048461914,9
5232,-1.299509048461914,9
5608,-3.2088255882263184,47
5608,-3.2088255882263184,47
5656,-4.903918266296387,101
5656,-4.903918266296387,101
5768,-4.953073501586914,101
5768,-4.953073501586914,101
5912,-2.276954174041748,32
5912,-2.276954174041748,32
5976,-4.571104526519775,101
5976,-4.571104526519775,101
6416,-4.4977264404296875,101
6416,-4.4977264404296875,101
6480,-1.2008311748504639,8
6480,-1.2008311748504639,8
6576,-5.037142753601074,101
6576,-5.037142753601074,101
6720,-4.546715259552002,101
6720,-4.546715259552002,101
6784,-5.389080047607422,101
6784,-5.389080047607422,101
7288,-4.647750377655029,101
7288,-4.647750377655029,101
7384,-5.038118362426758,101
7384,-5.038118362426758,101
7528,-5.005448341369629,101
7528,-5.005448341369629,101
7592,-4.6791534423828125,101
7592,-4.6791534423828125,101
7728,-2.0225989818573,25
7728,-2.0225989818573,25
8096,-5.061604022979736,101
8096,-5.061604022979736,101
8192,-5.4778571128845215,101
8192,-5.4778571128845215,101
8400,-4.901282787322998,101
8400,-4.901282787322998,101
8424,-3.0429868698120117,87
8424,-3.0429868698120117,87
8472,1.0541197061538696,6
8472,1.0541197061538696,6
8640,-2.364053249359131,30
8640,-2.364053249359131,30
8904,-4.808727264404297,101
8904,-4.808727264404297,101
9000,-4.770946502685547,101
9000,-4.770946502685547,101
9280,-4.493528366088867,101
9280,-4.493528366088867,101
9448,-4.527520179748535,101
9448,-4.527520179748535,101
9656,-5.285247802734375,82
9656,-5.285247802734375,82
9712,-5.509339332580566,101
9712,-5.509339332580566,101
10088,-4.76922607421875,101
10088,-4.76922607421875,101
10256,-4.918067932128906,101
10256,-4.918067932128906,101
10464,-5.286652088165283,101
10464,-5.286652088165283,101
10520,-4.910329818725586,101
10520,-4.910329818725586,101
10896,-5.702328681945801,101
10896,-5.702328681945801,101
11064,-5.123237133026123,101
11064,-5.123237133026123,101
11152,-2.6981823444366455,79
11152,-2.6981823444366455,79
11232,-1.718023657798767,10
11232,-1.718023657798767,10
11272,-4.810283184051514,101
11272,-4.810283184051514,101
11704,-4.619136333465576,101
11704,-4.619136333465576,101
11872,-4.888705730438232,101
11872,-4.888705730438232,101
11968,-3.0104565620422363,87
11968,-3.0104565620422363,87
12040,-5.138544082641602,101
12040,-5.138544082641602,101
12088,0.474578320980072,15
12088,0.474578320980072,15
12512,-5.186775207519531,101
12512,-5.186775207519531,101
12680,-5.301294326782227,101
12680,-5.301294326782227,101
12848,-4.755813121795654,101
12848,-4.755813121795654,101
12896,-4.788658142089844,101
12896,-4.788658142089844,101
13320,-4.977532386779785,101
13320,-4.977532386779785,101
13488,-4.974623680114746,101
13488,-4.974623680114746,101
13656,-5.341817378997803,101
13656,-5.341817378997803,101
13704,-4.657480239868164,101
13704,-4.657480239868164,101
14128,-4.3051652908325195,101
14128,-4.3051652908325195,101
14224,-1.6706877946853638,12
14224,-1.6706877946853638,12
14296,-5.361874580383301,101
14296,-5.361874580383301,101
14464,-5.584897041320801,101
14464,-5.584897041320801,101
14512,-5.165441513061523,101
14512,-5.165441513061523,101
15032,-4.869438171386719,101
15032,-4.869438171386719,101
15104,-5.255484104156494,101
15104,-5.255484104156494,101
15272,-5.541358470916748,101
15272,-5.541358470916748,101
15320,-5.671964168548584,101
15320,-5.671964168548584,101
15840,-4.668622016906738,101
15840,-4.668622016906738,101
15912,-4.966909885406494,101
15912,-4.966909885406494,101
16000,0.2275761365890503,20
16000,0.2275761365890503,20
16032,-4.084090709686279,95
16032,-4.084090709686279,95
16128,-5.3535637855529785,101
16128,-5.3535637855529785,101
16720,-5.1044440269470215,101
16720,-5.1044440269470215,101
16808,-5.007998943328857,101
16808,-5.007998943328857,101
16840,-5.017366409301758,101
16840,-5.017366409301758,101
16864,-5.071961402893066,92
16864,-5.071961402893066,92
17528,-5.378952980041504,101
17528,-5.378952980041504,101
17616,-4.608593463897705,101
17616,-4.608593463897705,101
17648,-5.10551118850708,101
17648,-5.10551118850708,101
17672,-4.629362106323242,101
17672,-4.629362106323242,101
18064,-2.1051392555236816,67
18064,-2.1051392555236816,67
18344,-5.117764949798584,91
18344,-5.117764949798584,91
18456,-4.737935543060303,101
18456,-4.737935543060303,101
18480,-4.817060947418213,101
18480,-4.817060947418213,101
18872,-4.839113235473633,101
18872,-4.839113235473633,101
19152,-4.7305684089660645,101
19152,-4.7305684089660645,101
19264,-4.911263942718506,101
19264,-4.911263942718506,101
19288,-5.913288593292236,101
19288,-5.913288593292236,101
19344,0.33352816104888916,24
