timesteps,ep_return,ep_length
402,-0.48540961742401123,201
402,-0.48540961742401123,201
804,-0.1417115330696106,201
804,-0.1417115330696106,201
1206,-0.411967396736145,201
1206,-0.411967396736145,201
1608,-0.40946272015571594,201
1608,-0.40946272015571594,201
2010,-0.5993780493736267,201
2010,-0.5993780493736267,201
2412,-0.4063343107700348,201
2412,-0.4063343107700348,201
2814,0.088729128241539,201
2814,0.088729128241539,201
3216,-0.34918397665023804,201
3216,-0.34918397665023804,201
3618,0.03019595891237259,201
3618,0.03019595891237259,201
4020,-0.44316303730010986,201
4020,-0.44316303730010986,201
4422,-0.5367331504821777,201
4422,-0.5367331504821777,201
4824,-0.37145593762397766,201
4824,-0.37145593762397766,201
5226,-0.33938321471214294,201
5226,-0.33938321471214294,201
5628,-0.5205276608467102,201
5628,-0.5205276608467102,201
6030,-0.4861145615577698,201
6030,-0.4861145615577698,201
6432,-0.2545609176158905,201
6432,-0.2545609176158905,201
6834,-0.4793653190135956,201
6834,-0.4793653190135956,201
7236,-0.36296090483665466,201
7236,-0.36296090483665466,201
7638,-0.3229684829711914,201
7638,-0.3229684829711914,201
8040,-0.27000075578689575,201
8040,-0.27000075578689575,201
