timesteps,ep_return,ep_length
48,-1.4442554712295532,12
88,-1.2613871097564697,22
92,-1.4740877151489258,11
244,-2.079965829849243,61
244,-2.043710231781006,61
304,-2.9086709022521973,54
336,-1.5149972438812256,61
380,-1.3704545497894287,34
392,-1.526839256286621,14
432,-1.3093724250793457,10
476,-2.824843168258667,58
488,-1.9284191131591797,27
548,-2.2466444969177246,61
572,-1.7801841497421265,24
576,-1.6359214782714844,36
600,-1.3421329259872437,6
660,-1.8273911476135254,43
712,-1.51509428024292,13
760,-2.846438407897949,47
792,-1.825894832611084,61
796,-1.3373119831085205,9
844,-1.8160330057144165,61
944,-1.5149492025375366,25
956,-2.3034374713897705,61
1012,-2.3341891765594482,55
1024,-1.6149845123291016,20
1040,-1.7660796642303467,61
1072,-1.1405904293060303,12
1116,-1.8546473979949951,19
1148,-2.3709797859191895,34
1196,-1.4307754039764404,12
1200,-1.8159701824188232,61
1248,-1.5064842700958252,33
1316,-2.0322303771972656,61
1352,-1.541029691696167,26
1440,-3.684152603149414,60
1440,-2.3256378173828125,61
1464,-1.205641269683838,28
1512,-0.9483026266098022,12
1540,-1.2158558368682861,7
1560,-1.5281264781951904,61
1584,-1.819753885269165,36
1592,1.0,2
1636,-1.57450270652771,24
1640,-1.2855807542800903,20
1648,-1.8178051710128784,14
1664,1.1365976333618164,6
1672,-3.169875144958496,58
1760,-2.1586039066314697,24
1816,-1.8846428394317627,14
1864,-3.111032724380493,48
1868,-2.229592800140381,55
1880,-2.6258437633514404,61
1988,-1.9465186595916748,43
2108,-2.0723764896392822,61
2112,-2.0389904975891113,61
2124,-1.8908263444900513,61
2188,-1.8984990119934082,20
2200,-1.840861201286316,19
2232,-1.3755625486373901,61
2240,-1.5969858169555664,32
2288,-1.5107629299163818,14
2300,-1.698237419128418,25
2424,-2.8682589530944824,46
2432,-2.0076279640197754,61
2520,-1.9997953176498413,58
2544,-1.6068527698516846,61
2568,-1.3510257005691528,12
2592,-1.9118123054504395,40
2604,-1.4339454174041748,15
2636,-2.2759876251220703,53
2644,-1.2443803548812866,19
2672,-1.1925169229507446,7
2672,-1.265323281288147,20
2676,-0.8031283020973206,10
2768,-2.046900510787964,24
2788,-2.1876909732818604,29
2828,-1.330129623413086,15
2848,-2.0463507175445557,61
2888,-1.778058409690857,25
2920,-1.611818790435791,61
2948,-1.2392098903656006,7
3016,-3.074612617492676,47
3048,-2.0189952850341797,40
3048,-1.2261767387390137,8
3080,-1.1467065811157227,8
3088,-3.3009626865386963,60
3164,-1.7844727039337158,21
3188,-1.5079638957977295,25
3192,-1.6843243837356567,61
3240,-1.2195028066635132,12
3276,-1.5559333562850952,28
3292,-2.0472469329833984,61
3356,-1.3917871713638306,16
3360,-2.2933788299560547,43
3384,-2.2481184005737305,36
3424,-1.0318763256072998,16
3440,-1.6415833234786987,41
3444,-1.8495051860809326,22
3476,-1.802403450012207,23
3504,-1.472571611404419,15
3536,-1.7174514532089233,15
3560,-1.8456292152404785,30
3576,1.1258113384246826,4
3576,-1.4081934690475464,18
3600,-2.30975079536438,44
3600,-1.1521426439285278,16
3632,-1.177329182624817,14
3644,-1.3489515781402588,11
3668,-1.1614127159118652,6
3736,-2.2737956047058105,26
3748,-2.1218295097351074,37
3780,-2.1432180404663086,28
3792,-1.2370328903198242,14
3820,-1.697797417640686,61
3820,-1.359639286994934,10
3844,-1.1090987920761108,6
3852,1.3905036449432373,8
3888,-1.7604724168777466,24
3896,-1.4797338247299194,37
3908,-1.8252649307250977,16
3964,-1.522031545639038,14
3964,-1.7595148086547852,19
3984,-1.408372402191162,22
4072,-1.9823737144470215,27
4096,-1.8202168941497803,61
4096,-1.9665896892547607,28
4176,-1.7487988471984863,20
4188,-1.9233795404434204,29
4208,-1.6603525876998901,61
4212,-1.325888752937317,29
4224,-0.598080575466156,9
4252,-1.3152107000350952,10
4284,-1.3038256168365479,8
4344,-1.9014897346496582,30
4416,-2.190603494644165,52
4420,-1.8484370708465576,61
