timesteps,ep_return,ep_length
404,-3.9678969383239746,101
404,-3.996110677719116,101
404,-3.864762783050537,101
404,-3.685981035232544,101
536,-2.4102725982666016,33
808,-3.109586477279663,101
808,-4.917835235595703,101
808,-4.648251533508301,101
940,-4.7704901695251465,101
1172,-4.91768741607666,91
1212,-4.708278656005859,101
1212,-4.901490211486816,101
1344,-3.4766845703125,101
1432,-2.9545998573303223,55
1520,-1.969860553741455,22
1536,-4.711706161499023,91
1616,-3.826713800430298,101
1748,-3.480053663253784,101
1924,-4.9236884117126465,101
1940,-3.7769265174865723,101
2020,-4.733349323272705,101
2152,-3.7716639041900635,101
2328,-4.778802871704102,101
2344,-3.965602397918701,101
2424,-4.83144998550415,101
2540,-3.6412041187286377,53
2556,-4.475887775421143,101
2576,-2.7302937507629395,38
2748,-4.752655029296875,101
2944,-4.082108020782471,101
2960,-4.251086235046387,101
2980,-5.055746555328369,101
3152,-3.7300806045532227,101
3272,-4.585351943969727,78
3348,-4.827903747558594,101
3384,-3.973158121109009,101
3556,-4.154483318328857,101
3676,-4.215804100036621,101
3752,-4.191481113433838,101
3788,-4.330387592315674,101
3960,-4.594590663909912,101
4080,-4.204865455627441,101
4156,-3.8257410526275635,101
4192,-4.609052658081055,101
4364,-4.47800874710083,101
4484,-3.41495943069458,101
4560,-4.778683662414551,101
4596,-4.49490213394165,101
4768,-3.058335304260254,101
4888,-4.920907497406006,101
4920,-4.2907395362854,90
5000,-5.281263828277588,101
5172,-4.60703706741333,101
5292,-4.3094801902771,101
5324,-3.717669725418091,101
5404,-4.528346061706543,101
5576,-4.575377464294434,101
5696,-3.941291332244873,101
5728,-4.231390476226807,101
5808,-3.6029138565063477,101
5896,-3.2499356269836426,50
5980,-4.3747382164001465,101
6072,-5.3513078689575195,86
6212,-4.244532585144043,101
6300,-3.8839170932769775,101
6384,-4.214567184448242,101
6476,-3.8722410202026367,101
6560,-3.160245656967163,44
6616,-4.651276588439941,101
6704,-4.623328685760498,101
6752,-2.557515859603882,34
6880,-3.9030749797821045,101
6940,-3.5028326511383057,59
6964,-5.050229072570801,101
7156,-3.943939208984375,101
7284,-4.467854022979736,101
7344,-3.969296932220459,101
7368,-3.809422492980957,101
7368,-2.9590201377868652,53
7528,-3.7286622524261475,61
7604,-3.591621160507202,59
7748,-3.802855968475342,101
7772,-4.3315229415893555,101
7844,-1.6886515617370605,18
7932,-4.6785454750061035,101
8008,-4.10003662109375,101
8152,-4.520665645599365,101
8248,-3.2362167835235596,101
8336,-4.350318431854248,101
8412,-3.840644359588623,101
8556,-5.157158374786377,101
8652,-4.352902889251709,101
8740,-4.1807379722595215,101
8816,-4.420391082763672,101
8960,-3.969373941421509,101
9056,-3.9907846450805664,101
9144,-4.1786112785339355,101
9220,-4.665759563446045,101
9364,-4.032580375671387,101
9460,-3.615227699279785,101
9548,-4.004940032958984,101
9624,-3.83893084526062,101
9768,-4.100620746612549,101
9864,-4.233238697052002,101
9952,-4.096558094024658,101
10028,-4.580192565917969,101
10172,-4.001689910888672,101
10268,-3.9077534675598145,101
10356,-4.3183064460754395,101
10432,-4.420355796813965,101
10576,-4.092153072357178,101
10664,-5.097693920135498,77
10672,-3.524129867553711,101
10836,-4.697388172149658,101
10980,-3.8593790531158447,101
11068,-4.503903865814209,101
11076,-4.404304027557373,101
11240,-3.8007538318634033,101
11384,-3.8010568618774414,101
11472,-4.46195125579834,101
11480,-4.596460819244385,101
11644,-3.5053212642669678,101
11788,-4.495710372924805,101
11876,-4.900546550750732,101
11884,-4.153624534606934,101
12048,-4.562205791473389,101
12144,-3.8280067443847656,65
12192,-4.321782112121582,101
12280,-4.089101791381836,101
12452,-4.674814701080322,101
12548,-4.709775924682617,101
12596,-5.047957897186279,101
12684,-3.7989120483398438,101
12856,-4.212371349334717,101
12952,-4.76287841796875,101
12960,-2.1000499725341797,26
13000,-4.370068550109863,101
13088,-4.2421956062316895,101
13356,-4.099579811096191,101
13364,-4.239530086517334,101
13404,-4.12327241897583,101
13492,-3.7571473121643066,101
13748,-4.992804050445557,98
13768,-5.11348819732666,101
13808,-3.7228641510009766,101
13896,-4.060112953186035,101
14152,-4.475277423858643,101
14172,-3.3864095211029053,101
14212,-3.998654365539551,101
14300,-3.883070230484009,101
14392,-3.5342633724212646,60
14576,-4.407726287841797,101
14616,-4.7276291847229,101
14704,-4.32375955581665,101
14796,-4.569514274597168,101
14980,-4.491225242614746,101
15020,-4.576070785522461,101
15108,-4.430606365203857,101
15200,-3.566387891769409,101
15384,-3.8126440048217773,101
15424,-3.664470672607422,101
15512,-4.235146999359131,101
15604,-4.110197067260742,101
15788,-4.135158061981201,101
15828,-4.277204513549805,101
15916,-4.562435626983643,101
16008,-3.5137977600097656,101
16016,-2.9667246341705322,47
16192,-3.3483481407165527,101
16320,-4.514207363128662,101
16396,-3.0287423133850098,51
16412,-2.8637681007385254,101
16420,-4.5681657791137695,101
16596,-4.315864562988281,69
16800,-3.219726800918579,101
16816,-3.303086757659912,101
16824,-3.801046848297119,101
17000,-3.0668089389801025,101
17204,-4.806960105895996,101
17220,-3.771939992904663,101
17228,-3.7287914752960205,101
17404,-4.53989315032959,101
17608,-4.49787712097168,101
17624,-3.599651575088501,101
17632,-3.8454627990722656,101
17808,-4.234280586242676,101
18012,-3.4450230598449707,101
18028,-4.384117126464844,101
18036,-4.834211826324463,101
18212,-3.94464111328125,101
18216,-2.8925490379333496,45
18416,-3.7550878524780273,101
18432,-4.705994129180908,101
18616,-3.4975671768188477,101
18620,-4.872708320617676,101
18820,-4.356153964996338,101
18836,-3.822946071624756,101
19020,-3.3518564701080322,101
19024,-4.27207612991333,101
19224,-4.468027591705322,101
