timesteps,ep_return,ep_length
808,-4.500603199005127,101
808,-4.500603199005127,101
808,-3.6295053958892822,101
808,-3.6295053958892822,101
808,-1.9611642360687256,101
808,-1.9611642360687256,101
808,-2.4173779487609863,101
808,-2.4173779487609863,101
1616,-5.409844875335693,101
1616,-5.409844875335693,101
1616,-4.881183624267578,101
1616,-4.881183624267578,101
1616,-3.9510488510131836,101
1616,-3.9510488510131836,101
1616,-5.155538558959961,101
1616,-5.155538558959961,101
2392,-5.30507230758667,97
2392,-5.30507230758667,97
2424,-3.685636043548584,101
2424,-3.685636043548584,101
2424,-3.5312578678131104,101
2424,-3.5312578678131104,101
2424,-3.9922053813934326,101
2424,-3.9922053813934326,101
3048,-4.98065185546875,78
3048,-4.98065185546875,78
3200,-3.690474510192871,101
3200,-3.690474510192871,101
3232,-4.604005813598633,101
3232,-4.604005813598633,101
3232,-4.195176601409912,101
3232,-4.195176601409912,101
3856,-3.906625509262085,101
3856,-3.906625509262085,101
4008,-4.956478595733643,101
4008,-4.956478595733643,101
4040,-5.178947925567627,101
4040,-5.178947925567627,101
4040,-4.775616645812988,101
4040,-4.775616645812988,101
4664,-3.975201368331909,101
4664,-3.975201368331909,101
4816,-4.9015984535217285,101
4816,-4.9015984535217285,101
4848,-5.416991233825684,101
4848,-5.416991233825684,101
4848,-4.432962417602539,101
4848,-4.432962417602539,101
5472,-4.640284061431885,101
5472,-4.640284061431885,101
5624,-3.344621419906616,101
5624,-3.344621419906616,101
5656,-5.490294933319092,101
5656,-5.490294933319092,101
5656,-3.439600944519043,101
5656,-3.439600944519043,101
6280,-4.27487325668335,101
6280,-4.27487325668335,101
6432,-4.241426467895508,101
6432,-4.241426467895508,101
6464,-3.3026132583618164,101
6464,-3.3026132583618164,101
6464,-4.438584327697754,101
6464,-4.438584327697754,101
7088,-5.1495561599731445,101
7088,-5.1495561599731445,101
7240,-5.004510879516602,101
7240,-5.004510879516602,101
7272,-4.21351432800293,101
7272,-4.21351432800293,101
7272,-2.0963962078094482,101
7272,-2.0963962078094482,101
7896,-2.717526435852051,101
7896,-2.717526435852051,101
8048,-4.794639587402344,101
8048,-4.794639587402344,101
8080,-5.113518238067627,101
8080,-5.113518238067627,101
8080,-2.9882211685180664,101
8080,-2.9882211685180664,101
8200,-3.004903793334961,38
8200,-3.004903793334961,38
8856,-5.695504188537598,101
8856,-5.695504188537598,101
8888,-4.600734710693359,101
8888,-4.600734710693359,101
