timesteps,ep_return,ep_length
50400,-1.6429414749145508,101
50540,-1.869038462638855,101
50544,-1.7936080694198608,101
50784,-3.094238042831421,101
50804,-1.835942029953003,101
50944,-2.0388576984405518,101
50948,-1.8575987815856934,101
51188,-2.044654369354248,101
51208,-2.1431703567504883,101
51348,-1.9864455461502075,101
51352,-2.708583116531372,101
51592,-2.1191980838775635,101
51612,-1.9337579011917114,101
51752,-2.7032783031463623,101
51756,-2.4524588584899902,101
51924,-3.9812395572662354,83
52016,-3.382894277572632,101
52156,-1.8149638175964355,101
52160,-2.916773796081543,101
52240,-1.749443531036377,21
52328,-1.8896582126617432,101
52420,-1.64655601978302,101
52564,-3.473276138305664,101
52644,-3.2582814693450928,101
52732,-2.0007338523864746,101
52824,-2.1952359676361084,101
52968,-2.0453367233276367,101
53048,-2.1905856132507324,101
53136,-3.2508704662323,101
53228,-2.1811110973358154,101
53372,-2.6302945613861084,101
53452,-1.7975713014602661,101
53540,-2.290034294128418,101
53608,-2.620192050933838,39
53632,-1.8380728960037231,101
53776,-2.078786611557007,101
53944,-1.8386482000350952,101
54012,-2.2097342014312744,101
54036,-1.9088823795318604,101
54180,-2.1910440921783447,101
54348,-1.8376392126083374,101
54368,-1.1548389196395874,5
54416,-1.910542607307434,101
54440,-1.78217613697052,101
54584,-1.9192938804626465,101
54772,-1.9643595218658447,101
54820,-1.919411540031433,101
54844,-2.110995292663574,101
54988,-1.9509596824645996,101
55176,-1.869484782218933,101
55224,-1.924886703491211,101
55248,-1.8068113327026367,101
55392,-2.797560453414917,101
55580,-1.7608215808868408,101
55628,-1.6813143491744995,101
55652,-1.8588531017303467,101
55796,-2.0526180267333984,101
55916,-3.3736765384674072,66
55984,-2.0023365020751953,101
56032,-3.3829610347747803,101
56200,-1.9608995914459229,101
56320,-2.0096073150634766,101
56388,-3.20074725151062,101
56436,-1.9174355268478394,101
56604,-2.984816312789917,101
56724,-2.573781728744507,101
56792,-2.7416512966156006,101
56840,-2.1535701751708984,101
57008,-1.8016399145126343,101
57128,-2.0584094524383545,101
57196,-1.8352476358413696,101
57232,-1.0152407884597778,9
57244,-2.2890260219573975,101
57344,-3.5768988132476807,84
57532,-1.9871735572814941,101
57636,-2.0065388679504395,101
57648,-3.654651403427124,101
57748,-1.8401849269866943,101
57936,-1.6264795064926147,101
58040,-2.8166568279266357,101
58052,-2.0421743392944336,101
58152,-2.709684371948242,101
58340,-1.8864279985427856,101
58444,-2.381000280380249,101
58456,-2.5328867435455322,101
58556,-2.2582387924194336,101
58744,-1.8883938789367676,101
58848,-2.9571220874786377,101
58860,-1.9231337308883667,101
58960,-1.8461910486221313,101
59032,-1.2847404479980469,18
59148,-2.11810564994812,101
59252,-1.7126320600509644,101
59264,-1.9354426860809326,101
59436,-2.531480550765991,101
59552,-1.947076439857483,101
59656,-1.780813455581665,101
59668,-2.6033124923706055,101
59820,-2.454233169555664,38
59840,-2.318742036819458,101
59956,-2.4318220615386963,101
60060,-1.7003731727600098,101
60224,-1.9311604499816895,101
60244,-2.1203322410583496,101
60360,-2.326781749725342,101
60464,-2.0804483890533447,101
60628,-2.091681718826294,101
60648,-1.9798004627227783,101
60696,-1.0788623094558716,17
60764,-2.9549431800842285,101
60848,-1.9141368865966797,21
60868,-1.7481917142868042,101
61052,-1.8528099060058594,101
61100,-2.314148426055908,101
61252,-2.733729362487793,101
61272,-2.5704853534698486,101
61456,-1.834784746170044,101
61504,-2.3792362213134766,101
61656,-1.7177066802978516,101
61664,-1.8439605236053467,40
61676,-1.7935733795166016,101
61860,-2.608560800552368,101
62060,-1.7689464092254639,101
62068,-2.149553060531616,101
62080,-1.8748633861541748,101
62264,-1.9324910640716553,101
62464,-1.938332200050354,101
62472,-2.130967855453491,101
62484,-1.6953600645065308,101
62668,-2.806230306625366,101
62868,-1.9081263542175293,101
62876,-1.898801326751709,101
62888,-1.9025347232818604,101
63072,-1.9296537637710571,101
63272,-1.7989052534103394,101
63280,-2.0491738319396973,101
63292,-1.8815314769744873,101
63476,-2.656792640686035,101
63676,-1.5588335990905762,101
63684,-1.8717578649520874,101
63696,-1.9887001514434814,101
63880,-1.8923832178115845,101
64080,-1.9890646934509277,101
64088,-2.5173442363739014,101
64100,-2.2342491149902344,101
64128,-1.2253243923187256,12
64284,-2.714956283569336,101
64492,-2.0919933319091797,101
