timesteps,ep_return,ep_length
402,-0.4142862558364868,201
402,-0.4142862558364868,201
552,-0.08015286922454834,75
552,-0.08015286922454834,75
954,-0.7428385019302368,201
954,-0.7428385019302368,201
1356,-0.5903841853141785,201
1356,-0.5903841853141785,201
1468,-0.4232853055000305,56
1468,-0.4232853055000305,56
1870,0.12521785497665405,201
1870,0.12521785497665405,201
2272,-0.048132266849279404,201
2272,-0.048132266849279404,201
2344,-1.05476975440979,36
2344,-1.05476975440979,36
2746,-0.24012617766857147,201
2746,-0.24012617766857147,201
3148,-0.3240680694580078,201
3148,-0.3240680694580078,201
3550,-0.9836030006408691,201
3550,-0.9836030006408691,201
3952,-0.5437754988670349,201
3952,-0.5437754988670349,201
4354,-0.10672745108604431,201
4354,-0.10672745108604431,201
4756,-0.2038058191537857,201
4756,-0.2038058191537857,201
5158,-0.4309782385826111,201
5158,-0.4309782385826111,201
5560,-0.6277452707290649,201
5560,-0.6277452707290649,201
5962,-1.1360301971435547,201
5962,-1.1360301971435547,201
6364,-0.35670801997184753,201
6364,-0.35670801997184753,201
6766,-0.9888153076171875,201
6766,-0.9888153076171875,201
7168,-0.43028953671455383,201
7168,-0.43028953671455383,201
7570,0.04437665641307831,201
7570,0.04437665641307831,201
7972,-0.3320290148258209,201
7972,-0.3320290148258209,201
