timesteps,ep_return,ep_length
40,-1.0776888132095337,5
40,-1.0776888132095337,5
48,-0.8165194988250732,6
48,-0.8165194988250732,6
56,-0.9686289429664612,7
56,-0.9686289429664612,7
64,-1.0470714569091797,8
64,-1.0470714569091797,8
80,-0.9800057411193848,3
80,-0.9800057411193848,3
80,-1.205359697341919,4
80,-1.205359697341919,4
88,1.1718027591705322,6
88,1.1718027591705322,6
96,1.1221829652786255,4
96,1.1221829652786255,4
112,-1.0664150714874268,4
112,-1.0664150714874268,4
128,1.1676970720291138,6
128,1.1676970720291138,6
136,-0.9135873317718506,6
136,-0.9135873317718506,6
144,-1.067655086517334,6
144,-1.067655086517334,6
144,0.9418802857398987,4
144,0.9418802857398987,4
224,-1.3200345039367676,11
224,-1.3200345039367676,11
240,1.0,2
240,1.0,2
256,-1.0,2
256,-1.0,2
296,-1.2050336599349976,5
296,-1.2050336599349976,5
320,-1.763145923614502,22
320,-1.763145923614502,22
464,-1.6533052921295166,18
464,-1.6533052921295166,18
504,-2.1966910362243652,26
504,-2.1966910362243652,26
520,-1.0735915899276733,7
520,-1.0735915899276733,7
544,0.9078510999679565,5
544,0.9078510999679565,5
624,-1.0403615236282349,10
624,-1.0403615236282349,10
656,-0.8555835485458374,4
656,-0.8555835485458374,4
848,-2.6600284576416016,41
848,-2.6600284576416016,41
888,-2.2409284114837646,29
888,-2.2409284114837646,29
904,1.2225496768951416,7
904,1.2225496768951416,7
936,-4.70994234085083,101
936,-4.70994234085083,101
952,-5.110177516937256,101
952,-5.110177516937256,101
968,0.9675306677818298,8
968,0.9675306677818298,8
968,-1.0035918951034546,4
968,-1.0035918951034546,4
992,-1.4236538410186768,13
992,-1.4236538410186768,13
1056,-1.2857238054275513,11
1056,-1.2857238054275513,11
1096,1.0590726137161255,5
1096,1.0590726137161255,5
1104,-1.5633320808410645,14
1104,-1.5633320808410645,14
1128,-1.0279994010925293,4
1128,-1.0279994010925293,4
1128,0.26873958110809326,20
1128,0.26873958110809326,20
1136,-1.6108742952346802,23
1136,-1.6108742952346802,23
1136,-1.00591242313385,4
1136,-1.00591242313385,4
1152,1.0,2
1152,1.0,2
1200,-1.0763322114944458,9
1200,-1.0763322114944458,9
1208,0.9937900304794312,7
1208,0.9937900304794312,7
1240,1.0010405778884888,4
1240,1.0010405778884888,4
1280,-0.9256120324134827,5
1280,-0.9256120324134827,5
1336,-0.892547607421875,7
1336,-0.892547607421875,7
1368,-0.963194727897644,4
1368,-0.963194727897644,4
1400,0.14149469137191772,25
1400,0.14149469137191772,25
1424,-1.051828384399414,3
